"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TADA2A",3.47562677906728e-55,0.989299611847771,0.544,0.158,1.18219969263194e-50,"CM5","TADA2A"
"VSTM2L",3.94402151218649e-55,2.06577605503789,0.279,0.053,1.34151947715511e-50,"CM5","VSTM2L"
"PLAGL1",4.45868482454441e-55,1.13808851261436,0.452,0.117,1.51657705622054e-50,"CM5","PLAGL1"
"LUZP1",4.58690202068683e-55,1.30706402964266,0.803,0.316,1.56018885331642e-50,"CM5","LUZP1"
"ADRA1A",5.01442515792311e-55,1.01269097719509,0.983,0.675,1.70560657321597e-50,"CM5","ADRA1A"
"UCK2",5.55972608850749e-55,1.09308105898283,0.388,0.09,1.89108523174494e-50,"CM5","UCK2"
"MICAL2",6.74188006507667e-55,1.22799258766986,0.762,0.306,2.29318308533518e-50,"CM5","MICAL2"
"SRGAP2C",1.27181888738248e-54,1.70770795783411,0.207,0.03,4.32596476354277e-50,"CM5","SRGAP2C"
"PDE1A",1.51791762016615e-54,1.44498076278934,0.602,0.208,5.16304499323314e-50,"CM5","PDE1A"
"MTHFR",1.54851228561089e-54,0.908934322219771,0.711,0.242,5.26710968827687e-50,"CM5","MTHFR"
"SEC24C",2.07956212812428e-54,0.796650357717373,0.476,0.125,7.07342262260191e-50,"CM5","SEC24C"
"AC008781.3",2.09811311472895e-54,1.89417234779262,0.238,0.04,7.13652194843906e-50,"CM5","AC008781.3"
"AL355596.1",2.26927290585919e-54,1.34040581756537,0.371,0.086,7.71870486198944e-50,"CM5","AL355596.1"
"PCBP3",2.30204957843751e-54,1.92508571362738,0.187,0.025,7.83019143609735e-50,"CM5","PCBP3"
"VAT1L",2.68026762766248e-54,1.25957052082067,0.442,0.117,9.11666230873117e-50,"CM5","VAT1L"
"PKD2",2.75241377297046e-54,0.977521432496755,0.772,0.285,9.36206020738173e-50,"CM5","PKD2"
"UST",2.85652208422293e-54,1.07324288194339,0.67,0.225,9.71617421727587e-50,"CM5","UST"
"RCAN2",3.37647394716007e-54,0.752138237255414,0.99,0.925,1.14847384838703e-49,"CM5","RCAN2"
"STK24",3.67766115309196e-54,0.887278925318821,0.684,0.228,1.2509196646127e-49,"CM5","STK24"
"SHB",5.02114739435924e-54,0.855452924350462,0.514,0.144,1.70789307471735e-49,"CM5","SHB"
"STAT5B",7.07792382420691e-54,1.08024299963463,0.507,0.144,2.40748500956574e-49,"CM5","STAT5B"
"TXNDC15",1.10101365383329e-53,1.01117675184109,0.415,0.103,3.74498784214856e-49,"CM5","TXNDC15"
"TUBB6",1.43078040860143e-53,0.814876308808147,0.554,0.161,4.86665648181689e-49,"CM5","TUBB6"
"TMED10",1.44527734100685e-53,0.828681555014036,0.592,0.179,4.91596634770069e-49,"CM5","TMED10"
"DAP",1.53325477232437e-53,0.83497997928039,0.476,0.127,5.21521278258412e-49,"CM5","DAP"
"ST3GAL1",1.74069125932029e-53,0.874501443410056,0.983,0.73,5.92078724945203e-49,"CM5","ST3GAL1"
"MAST4-IT1",1.76007308529656e-53,1.69547613399261,0.279,0.054,5.98671259232773e-49,"CM5","MAST4-IT1"
"ARHGEF17",1.90330079858606e-53,0.925574728762541,0.5,0.138,6.47388733631062e-49,"CM5","ARHGEF17"
"AL033504.1",1.91182893716294e-53,1.92617746039749,0.296,0.061,6.50289494686601e-49,"CM5","AL033504.1"
"RAB6A",2.25363611341534e-53,0.885153638286672,0.799,0.29,7.66551787617095e-49,"CM5","RAB6A"
"AFDN",2.26293442672968e-53,0.984046083228312,0.898,0.377,7.69714515907835e-49,"CM5","AFDN"
"GFPT1",2.50555912908497e-53,1.05439270749426,0.548,0.163,8.52240882166961e-49,"CM5","GFPT1"
"LMNB1",2.6160246212714e-53,3.13496854692024,0.082,0.004,8.89814614679255e-49,"CM5","LMNB1"
"PACSIN2",2.9260128803043e-53,0.948581639528215,0.786,0.293,9.95254021106706e-49,"CM5","PACSIN2"
"LMO4",3.20287018933018e-53,0.951075278609205,0.442,0.114,1.08942426619877e-48,"CM5","LMO4"
"ELF3",3.33572034468158e-53,3.83188229538461,0.061,0.002,1.13461191803999e-48,"CM5","ELF3"
"TSIX",3.92831251255504e-53,2.68749196170162,0.201,0.03,1.33617621802047e-48,"CM5","TSIX"
"SHISA5",3.95539894107182e-53,2.1138277642027,0.119,0.01,1.34538939581617e-48,"CM5","SHISA5"
"ERGIC1",4.30213504265629e-53,0.824547731429437,0.673,0.218,1.46332821340911e-48,"CM5","ERGIC1"
"IP6K1",4.89115588944851e-53,0.89312470960424,0.724,0.249,1.66367776423702e-48,"CM5","IP6K1"
"CD55",6.27891034806084e-53,1.06772438826921,0.588,0.184,2.13570856578941e-48,"CM5","CD55"
"SLC35A3",6.52842561145139e-53,0.767916740850193,0.599,0.18,2.22057868747908e-48,"CM5","SLC35A3"
"ADD1",6.89502072956438e-53,0.834631420506037,0.827,0.316,2.34527235095403e-48,"CM5","ADD1"
"ACOT11",6.9370886565919e-53,0.942989311804517,0.983,0.687,2.35958133565317e-48,"CM5","ACOT11"
"RUFY3",7.56959126137643e-53,1.01194540389293,0.633,0.207,2.57472077164458e-48,"CM5","RUFY3"
"SUSD6",7.82255869216643e-53,0.663943587641899,0.592,0.177,2.66076511355349e-48,"CM5","SUSD6"
"DLG5",9.60623615351768e-53,0.973417653750057,0.432,0.11,3.2674651652575e-48,"CM5","DLG5"
"ENO1",1.0086409408399e-52,0.749081880912276,0.568,0.167,3.43079129617285e-48,"CM5","ENO1"
"MBD2",1.10606307435722e-52,0.812317828187416,0.612,0.189,3.76216294111865e-48,"CM5","MBD2"
"FLOT2",1.16681493859159e-52,1.37769163488216,0.357,0.083,3.96880433212542e-48,"CM5","FLOT2"
"CERK",1.33743229123578e-52,0.853835355469852,0.704,0.239,4.54914219540938e-48,"CM5","CERK"
"ASCC2",1.35722249292304e-52,0.780316909945761,0.643,0.205,4.61645658742844e-48,"CM5","ASCC2"
"TRPS1",1.44346923562892e-52,1.19437655475728,0.595,0.194,4.90981625806819e-48,"CM5","TRPS1"
"C3orf52",1.62705229273304e-52,1.04861555521308,0.33,0.071,5.53425566850216e-48,"CM5","C3orf52"
"TBC1D22A",1.83028201926279e-52,0.918764608614914,0.84,0.33,6.22552126032045e-48,"CM5","TBC1D22A"
"NUP93",1.85424598597518e-52,0.875022672464839,0.435,0.112,6.30703229669599e-48,"CM5","NUP93"
"CDC14B",1.91566187029706e-52,1.13645429197685,0.793,0.329,6.51593228562843e-48,"CM5","CDC14B"
"IRAK2",2.42468301382328e-52,1.92701926325576,0.211,0.033,8.24731680321851e-48,"CM5","IRAK2"
"CD81",2.87351196766471e-52,0.555104708226879,0.524,0.145,9.77396360681473e-48,"CM5","CD81"
"KREMEN1",3.72225168880431e-52,0.913959704221911,0.605,0.19,1.2660866894299e-47,"CM5","KREMEN1"
"ST6GAL1",4.07807769241653e-52,1.13835486835957,0.932,0.458,1.38711734629856e-47,"CM5","ST6GAL1"
"HCN4",4.12490169705855e-52,1.40331412810642,0.286,0.056,1.4030440632375e-47,"CM5","HCN4"
"FRMD8",4.42786490082609e-52,1.18527888625264,0.235,0.039,1.50609396736698e-47,"CM5","FRMD8"
"PCDHGA8",4.6292362635567e-52,0.912603289485295,0.514,0.147,1.57458842268618e-47,"CM5","PCDHGA8"
"GIPC1",4.66117440905285e-52,0.751175253380622,0.507,0.142,1.58545186349524e-47,"CM5","GIPC1"
"NFIA",5.01942765862711e-52,0.748243786226748,0.99,0.861,1.70730812380543e-47,"CM5","NFIA"
"CLEC16A",6.08782093576075e-52,0.917756009364813,0.857,0.348,2.07071141308966e-47,"CM5","CLEC16A"
"ATL3",8.32851117505648e-52,1.00452331936866,0.354,0.08,2.83285979108371e-47,"CM5","ATL3"
"PVT1",8.39272894114699e-52,1.7459946256826,0.204,0.031,2.85470282204174e-47,"CM5","PVT1"
"CEBPD",1.01443933916374e-51,0.733019408477656,0.497,0.138,3.45051396823155e-47,"CM5","CEBPD"
"SLC38A9",1.20958826727975e-51,0.920838882346294,0.527,0.153,4.11429353232535e-47,"CM5","SLC38A9"
"HRH2",1.25380959863793e-51,1.04503878217768,0.738,0.273,4.26470796880704e-47,"CM5","HRH2"
"DOCK1",1.8038304550441e-51,0.984359870224624,0.769,0.293,6.13554890978701e-47,"CM5","DOCK1"
"NACC2",2.09676282922322e-51,0.596191783870765,0.558,0.163,7.13192908731984e-47,"CM5","NACC2"
"ATXN7L1",2.12384308445463e-51,0.927437588407012,0.738,0.266,7.22403986746397e-47,"CM5","ATXN7L1"
"C1QTNF1-AS1",2.40878510555036e-51,0.887148938144533,0.361,0.083,8.19324165801898e-47,"CM5","C1QTNF1-AS1"
"GNG12",2.41010041517678e-51,0.799765058379119,0.69,0.232,8.19771555218231e-47,"CM5","GNG12"
"ANKS6",3.38636360152579e-51,0.930220966982547,0.34,0.076,1.15183771542298e-46,"CM5","ANKS6"
"AC083855.2",3.4239914291232e-51,4.73381891754446,0.051,0.001,1.16463644470196e-46,"CM5","AC083855.2"
"RIPK1",3.54734546762022e-51,0.816140700212152,0.619,0.197,1.20659408735634e-46,"CM5","RIPK1"
"DTNA",3.5720032034309e-51,0.712916298420624,0.986,0.927,1.21498116961498e-46,"CM5","DTNA"
"GOLPH3",4.44007616676393e-51,0.825601996315922,0.857,0.332,1.51024750736308e-46,"CM5","GOLPH3"
"PTPN12",5.09541668904839e-51,0.802624906845122,0.65,0.212,1.73315503261292e-46,"CM5","PTPN12"
"GALNT10",5.78572090287442e-51,1.53322930234971,0.425,0.112,1.9679551079037e-46,"CM5","GALNT10"
"NFXL1",6.60651111704171e-51,0.79086033604348,0.51,0.147,2.24713869135057e-46,"CM5","NFXL1"
"CDH13",8.17016557982363e-51,0.804089024256447,0.997,0.91,2.77900012032121e-46,"CM5","CDH13"
"ZC3H13",1.00398371391968e-50,0.67610517995165,0.748,0.254,3.4149502045264e-46,"CM5","ZC3H13"
"LONRF1",1.01126890992003e-50,0.811743712053145,0.48,0.133,3.439730070202e-46,"CM5","LONRF1"
"ICA1",1.33746896795365e-50,1.05115779526208,0.949,0.528,4.54926694759756e-46,"CM5","ICA1"
"CAB39",1.34903501060997e-50,0.9797476364523,0.748,0.285,4.58860768508874e-46,"CM5","CAB39"
"RASSF3",1.41546191888084e-50,1.04154169509345,0.724,0.271,4.81455217088131e-46,"CM5","RASSF3"
"NF2",1.46115361301844e-50,0.891443643679373,0.52,0.153,4.96996789932091e-46,"CM5","NF2"
"GTF2IRD1",1.47338762576774e-50,0.893916594838976,0.905,0.4,5.0115806702864e-46,"CM5","GTF2IRD1"
"TENT4A",1.62451679908884e-50,0.819173154471025,0.432,0.113,5.52563144042076e-46,"CM5","TENT4A"
"GXYLT2",1.71230397363131e-50,1.04025574778768,0.582,0.186,5.82423073590955e-46,"CM5","GXYLT2"
"FNDC3A",1.94351426736002e-50,0.935094963431137,0.963,0.67,6.61066942899836e-46,"CM5","FNDC3A"
"ARL17A",2.09080477429981e-50,0.719425571083033,0.609,0.19,7.11166335930337e-46,"CM5","ARL17A"
"IPO7",2.30812299160807e-50,0.834816094635482,0.776,0.287,7.8508495436557e-46,"CM5","IPO7"
"EID3",2.44397892111644e-50,2.27832084039996,0.133,0.014,8.31294990228547e-46,"CM5","EID3"
"TGM2",2.73638902302376e-50,1.074209752935,0.871,0.39,9.30755362291302e-46,"CM5","TGM2"
"MAP4K5",2.93103877653607e-50,0.807718844795003,0.687,0.234,9.96963529450979e-46,"CM5","MAP4K5"
"CDC42EP4",3.1130099913837e-50,1.36277469756686,0.35,0.083,1.05885921846925e-45,"CM5","CDC42EP4"
"CTSB",3.54181613101344e-50,0.841558374361274,0.524,0.153,1.20471333880291e-45,"CM5","CTSB"
"NR4A3",3.55487790252322e-50,1.51768935126049,0.19,0.028,1.20915616976425e-45,"CM5","NR4A3"
"LRP5",3.74460799688526e-50,0.780178750697396,0.714,0.249,1.27369096406055e-45,"CM5","LRP5"
"TMTC1",3.93017383950645e-50,0.9528944097132,0.942,0.498,1.33680932976972e-45,"CM5","TMTC1"
"KLHL3",5.05990748407417e-50,0.88667464088,0.895,0.408,1.72107693163299e-45,"CM5","KLHL3"
"CDRT4",5.48988084887197e-50,1.17148084471168,0.408,0.106,1.86732807193531e-45,"CM5","CDRT4"
"GJA3",6.64838515727813e-50,1.20918087742031,0.361,0.086,2.26138172739658e-45,"CM5","GJA3"
"KIF13A",8.09189786960903e-50,0.797408652239537,0.983,0.732,2.75237814136882e-45,"CM5","KIF13A"
"PTTG1IP",8.30848933236015e-50,0.619604862411779,0.646,0.209,2.82604956150898e-45,"CM5","PTTG1IP"
"STAT1",9.50572037385209e-50,0.94234041541855,0.276,0.054,3.23327572796205e-45,"CM5","STAT1"
"ADAMTSL4-AS1",1.07816191852224e-49,0.803003536398902,0.446,0.119,3.66725994966156e-45,"CM5","ADAMTSL4-AS1"
"WBP1L",1.21835643689711e-49,0.771176260570259,0.578,0.177,4.14411758446184e-45,"CM5","WBP1L"
"AC138123.1",1.22250600044735e-49,1.23535805088156,0.762,0.351,4.1582319099216e-45,"CM5","AC138123.1"
"GALNT17",1.84779488020047e-49,0.733898711639437,0.993,0.796,6.28508950551388e-45,"CM5","GALNT17"
"KCND3",1.93689478902027e-49,1.10526913654979,0.905,0.493,6.58815393537355e-45,"CM5","KCND3"
"TANGO6",2.58971412731031e-49,0.870829246483635,0.558,0.17,8.8086536326333e-45,"CM5","TANGO6"
"SDK2",2.66893278338106e-49,1.65431746984706,0.214,0.035,9.07810796939235e-45,"CM5","SDK2"
"ARHGAP23",2.81507073761619e-49,0.827997731264022,0.497,0.143,9.5751816069277e-45,"CM5","ARHGAP23"
"TGFBR1",3.68533286315162e-49,0.833179448470938,0.439,0.117,1.25352912007239e-44,"CM5","TGFBR1"
"PHKG1",3.95296021599387e-49,1.115285790402,0.49,0.145,1.34455988786816e-44,"CM5","PHKG1"
"STAU1",4.40191166828415e-49,0.90367190621601,0.772,0.289,1.49726623485017e-44,"CM5","STAU1"
"STK40",4.68648768694932e-49,1.08579763900048,0.344,0.08,1.59406192183894e-44,"CM5","STK40"
"ARL4A",6.13585621030925e-49,1.27539949919703,0.201,0.031,2.08705013137459e-44,"CM5","ARL4A"
"FAM222B",7.32421647285342e-49,0.987336280012295,0.684,0.245,2.49125899107636e-44,"CM5","FAM222B"
"PPP2R5C",8.6749738330097e-49,0.978062262682376,0.932,0.514,2.95070559955992e-44,"CM5","PPP2R5C"
"WDTC1",1.46559722043225e-48,0.764010352259158,0.578,0.183,4.98508238557825e-44,"CM5","WDTC1"
"CDC7",1.51053166564002e-48,2.4909499874861,0.102,0.008,5.13792240750796e-44,"CM5","CDC7"
"AC007389.1",1.65632825714997e-48,1.49986146982562,0.238,0.043,5.63383493386992e-44,"CM5","AC007389.1"
"OPA3",2.14874142665736e-48,0.871344370387356,0.565,0.179,7.30872908863235e-44,"CM5","OPA3"
"ZFX",2.80531587121353e-48,0.798107505616436,0.789,0.297,9.5420014043457e-44,"CM5","ZFX"
"PILRB",3.00323733665534e-48,0.661898997715833,0.629,0.205,1.02152114768995e-43,"CM5","PILRB"
"DTNBP1",3.31122192662975e-48,0.98224008244134,0.531,0.164,1.12627902612384e-43,"CM5","DTNBP1"
"GATA4",3.32122937655832e-48,0.993351558675621,0.942,0.579,1.12968296014255e-43,"CM5","GATA4"
"E2F5",4.01372761799092e-48,0.986311745681463,0.415,0.111,1.36522931198343e-43,"CM5","E2F5"
